county,precinct,county_prec,obama,romney,clinton,trump,pct_obama,pct_romney,pct_clinton,pct_trump,berkley,heller,cortezmasto,heck,pct_berkley,pct_heller,pct_cortezmasto,pct_heck,pct_latino,votes_2012,votes_2016
003,2037,003_2037,501,493,461,497,0.4965312,0.4886026,0.4559842,0.4915925,454,452,450,446,0.4499505,0.4479683,0.4451039,0.4411474,0.09891696750902527,1009,1011
003,2044,003_2044,458,605,472,644,0.4236818,0.559667,0.4003393,0.5462256,426,547,476,574,0.3940796,0.506013,0.403732,0.4868533,0.137546468401487,1081,1179
003,2078,003_2078,33,139,0,1,0.1918605,0.8081396,0.0,1.0,35,124,0,1,0.2034884,0.7209302,0.0,1.0,0.0,172,1
003,2126,003_2126,248,159,215,167,0.5933014,0.3803828,0.5308642,0.4123457,206,137,197,145,0.492823,0.3277512,0.4864198,0.3580247,0.24456521739130435,418,405
003,2352,003_2352,341,403,319,413,0.4492754,0.5309618,0.4068878,0.5267857,311,384,320,389,0.4097497,0.5059289,0.4081633,0.4961735,0.11614730878186968,759,784
003,2353,003_2353,406,580,364,567,0.408862,0.5840886,0.3775934,0.5881743,372,555,381,528,0.3746223,0.5589124,0.3952282,0.5477179,0.046416938110749185,993,964
003,2354,003_2354,333,288,337,307,0.5294118,0.4578696,0.4992593,0.4548148,293,272,320,285,0.4658188,0.4324324,0.4740741,0.4222222,0.09438202247191012,629,675
003,2360,003_2360,912,392,781,332,0.6877828,0.295626,0.6675214,0.2837607,795,373,746,269,0.5995475,0.2812971,0.6376069,0.2299145,0.22854077253218885,1326,1170
003,2366,003_2366,642,393,617,449,0.6062323,0.3711048,0.5440917,0.3959436,563,344,602,384,0.5316336,0.3248348,0.5308642,0.3386243,0.15751357875678937,1059,1134
003,2371,003_2371,439,326,463,360,0.5571066,0.4137056,0.5237557,0.4072398,388,303,460,323,0.4923858,0.3845178,0.520362,0.3653846,0.2198581560283688,788,884
003,2372,003_2372,599,277,577,320,0.6730337,0.311236,0.5985477,0.3319502,508,252,579,279,0.5707865,0.2831461,0.6006224,0.2894191,0.2134756504336224,890,964
003,2373,003_2373,408,241,362,291,0.6210046,0.3668189,0.5269287,0.4235808,355,235,352,263,0.5403349,0.3576865,0.5123726,0.3828239,0.1612223393045311,657,687
003,2380,003_2380,606,309,627,288,0.6516129,0.3322581,0.6371951,0.2926829,556,281,603,267,0.5978495,0.3021505,0.6128049,0.2713415,0.2891874600127959,930,984
003,2381,003_2381,808,316,734,350,0.7093942,0.2774363,0.6349481,0.3027682,714,296,715,333,0.6268657,0.2598771,0.6185121,0.2880623,0.21145124716553287,1139,1156
003,2382,003_2382,817,345,824,373,0.6912013,0.2918782,0.6432475,0.2911788,727,313,783,351,0.6150592,0.2648054,0.6112412,0.2740047,0.2058526740665994,1182,1281
003,2383,003_2383,794,420,721,473,0.6418755,0.3395311,0.574502,0.3768924,689,404,693,392,0.5569927,0.3265966,0.5521913,0.3123506,0.23416407061266875,1237,1255
003,2384,003_2384,662,470,625,527,0.5731602,0.4069264,0.4952456,0.4175911,566,451,637,496,0.4900433,0.3904762,0.5047544,0.3930269,0.23290717065036132,1155,1262
003,2385,003_2385,809,533,498,368,0.5948529,0.3919118,0.5424837,0.4008715,717,506,482,348,0.5272059,0.3720588,0.5250545,0.379085,0.2197092084006462,1360,918
003,2386,003_2386,648,426,644,490,0.5955882,0.3915441,0.5425442,0.4128054,587,379,644,433,0.5395221,0.3483456,0.5425442,0.3647852,0.1966932725199544,1088,1187
003,2387,003_2387,718,337,832,499,0.6697761,0.3143657,0.5867419,0.3519041,618,319,804,455,0.5764925,0.2975746,0.5669957,0.3208745,0.18718764198091775,1072,1418
003,2390,003_2390,668,355,646,409,0.6441659,0.3423336,0.5809352,0.3678057,583,337,607,392,0.5621986,0.3249759,0.5458633,0.352518,0.24397776405188387,1037,1112
003,2391,003_2391,712,649,308,326,0.5170661,0.4713145,0.4536082,0.4801178,614,623,311,311,0.4458969,0.4524328,0.4580265,0.4580265,0.0935483870967742,1377,679
003,2392,003_2392,828,482,489,299,0.6211553,0.3615904,0.5732708,0.3505276,717,465,475,298,0.5378845,0.3488372,0.5568581,0.3493552,0.23993685872138912,1333,853
003,2393,003_2393,752,437,698,467,0.6240664,0.3626556,0.5552904,0.3715195,638,426,708,424,0.5294606,0.353527,0.5632458,0.3373111,0.18673740053050397,1205,1257
003,2394,003_2394,723,328,849,410,0.6788732,0.3079812,0.6364318,0.3073463,628,327,811,397,0.5896714,0.3070422,0.607946,0.2976012,0.2687787429739397,1065,1334
003,2400,003_2400,811,348,953,354,0.688455,0.295416,0.6821761,0.2534001,709,336,914,337,0.6018676,0.2852292,0.6542591,0.2412312,0.23630602082390223,1178,1397
003,2401,003_2401,2,5,3,4,0.2857143,0.7142857,0.4285714,0.5714286,2,5,2,4,0.2857143,0.7142857,0.2857143,0.5714286,0.3333333333333333,7,7
003,2405,003_2405,4,8,0,3,0.3076923,0.6153846,0.0,1.0,4,7,0,1,0.3076923,0.5384616,0.0,0.3333333,0.0,13,3
003,2406,003_2406,1,1,0,0,0.3333333,0.3333333,0.0,0.0,1,1,1,0,0.3333333,0.3333333,1.0,0.0,0.0,3,1
003,2407,003_2407,3,9,1,5,0.25,0.75,0.1666667,0.8333333,1,9,1,5,0.0833333,0.75,0.1666667,0.8333333,0.0,12,6
003,2408,003_2408,0,0,1,0,NA,NA,1.0,0.0,0,0,1,0,NA,NA,1.0,0.0,0.8333333333333334,0,1
003,2409,003_2409,776,432,872,463,0.6339869,0.3529412,0.6224126,0.3304782,664,420,823,462,0.5424837,0.3431373,0.5874376,0.3297645,0.1768610715979137,1224,1401
003,2417,003_2417,110,85,103,82,0.5418719,0.4187192,0.502439,0.4,97,82,100,78,0.4778325,0.4039409,0.4878049,0.3804878,0.10449927431059507,203,205
003,2430,003_2430,596,252,587,259,0.6858458,0.2899885,0.6514983,0.2874584,488,239,532,224,0.561565,0.2750288,0.5904551,0.2486127,0.2845702082221036,869,901
003,2436,003_2436,0,1,0,1,0.0,1.0,0.0,1.0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1,1
003,2440,003_2440,608,659,573,733,0.4757434,0.5156494,0.4282511,0.5478326,555,630,583,661,0.4342723,0.4929577,0.435725,0.4940209,0.016229712858926344,1278,1338
003,2444,003_2444,148,119,141,120,0.5266904,0.4234875,0.5183824,0.4411765,126,119,133,109,0.4483986,0.4234875,0.4889706,0.4007353,0.28498727735368956,281,272
003,2445,003_2445,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.0,0,0
003,2446,003_2446,739,404,1021,597,0.6398268,0.3497835,0.587795,0.343696,610,394,971,591,0.5281385,0.3411255,0.5590098,0.3402418,0.1449621664675428,1155,1737
003,2447,003_2447,2,2,0,1,0.5,0.5,0.0,1.0,2,2,0,1,0.5,0.5,0.0,1.0,0.3333333333333333,4,1
003,2449,003_2449,639,504,729,508,0.5518135,0.4352331,0.5501887,0.3833962,555,501,691,524,0.4792746,0.4326425,0.5215094,0.3954717,0.14316012725344646,1158,1325
003,2456,003_2456,1098,402,563,334,0.7209455,0.2639527,0.590766,0.3504722,941,401,528,321,0.6178595,0.2632961,0.5540399,0.3368311,0.21974758723088345,1523,953
003,2457,003_2457,637,718,751,829,0.4636099,0.5225618,0.4361208,0.481417,533,684,732,854,0.3879185,0.4978166,0.4250871,0.495935,0.15123586091328026,1374,1722
003,2458,003_2458,1,0,1,0,1.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,1,1
003,2463,003_2463,892,322,1027,366,0.7176186,0.2590507,0.6878768,0.245144,761,318,991,351,0.6122285,0.2558327,0.6637642,0.2350971,0.20560362587556655,1243,1493
003,2464,003_2464,690,454,1066,789,0.5953408,0.391717,0.5436002,0.4023457,601,440,1025,746,0.5185505,0.3796376,0.5226925,0.3804182,0.17899127796738717,1159,1961
003,2465,003_2465,278,597,244,632,0.3127109,0.671541,0.2590234,0.6709129,237,552,241,604,0.2665917,0.6209224,0.2558386,0.641189,0.1814404432132964,889,942
003,2466,003_2466,456,688,408,722,0.39549,0.5967042,0.3490162,0.6176219,417,648,402,652,0.3616652,0.5620121,0.3438837,0.5577416,0.03656307129798903,1153,1169
003,2469,003_2469,0,2,84,267,0.0,1.0,0.230137,0.7315068,0,2,88,250,0.0,1.0,0.2410959,0.6849315,0.20934579439252338,2,365
003,2473,003_2473,68,367,54,332,0.1531532,0.8265766,0.1279621,0.7867299,57,352,53,338,0.1283784,0.7927928,0.1255924,0.8009478,0.053082191780821915,444,422
003,2476,003_2476,157,999,115,1014,0.134533,0.8560411,0.0967199,0.8528175,160,950,133,1000,0.1371037,0.8140531,0.1118587,0.8410429,0.05478589420654912,1167,1189
003,2477,003_2477,172,383,180,444,0.3055062,0.6802842,0.2786378,0.6873065,150,371,182,420,0.2664298,0.6589698,0.2817338,0.6501548,0.023170731707317073,563,646
003,2478,003_2478,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.0,NA,0
003,2479,003_2479,690,473,771,534,0.5822785,0.3991561,0.555876,0.3850036,587,438,733,515,0.4953586,0.3696203,0.5284787,0.371305,0.17079530638852672,1185,1387
003,2480,003_2480,652,516,680,576,0.5506757,0.4358108,0.5074627,0.4298508,588,478,678,544,0.4966216,0.4037162,0.5059701,0.4059702,0.10860440713536201,1184,1340
003,2481,003_2481,1079,476,919,356,0.6842105,0.3018389,0.6822569,0.264291,932,470,880,324,0.5909956,0.2980343,0.6533036,0.2405345,0.24303683737646,1577,1347
003,2483,003_2483,825,300,925,338,0.7236842,0.2631579,0.6801471,0.2485294,717,321,880,332,0.6289474,0.281579,0.6470588,0.2441176,0.2062841530054645,1140,1360
003,2484,003_2484,524,386,642,415,0.5683297,0.4186551,0.5727029,0.3702052,466,379,615,425,0.505423,0.4110629,0.5486173,0.3791258,0.13653846153846153,922,1121
003,2500,003_2500,497,539,502,595,0.4760536,0.5162835,0.4426808,0.5246913,469,500,509,545,0.4492337,0.4789272,0.4488536,0.4805996,0.010301692420897719,1044,1134
003,2501,003_2501,5,16,4,20,0.2380952,0.7619048,0.1428571,0.7142857,3,15,5,17,0.1428571,0.7142857,0.1785714,0.6071429,0.10526315789473684,21,28
003,2503,003_2503,7,6,4,7,0.5384616,0.4615385,0.3333333,0.5833333,5,5,4,7,0.3846154,0.3846154,0.3333333,0.5833333,0.038461538461538464,13,12
003,2600,003_2600,460,510,475,589,0.465587,0.5161943,0.4152098,0.5148602,408,489,460,572,0.4129555,0.4949393,0.4020979,0.5,0.13298222514812377,988,1144
003,2601,003_2601,12,6,9,7,0.6315789,0.3157895,0.5294118,0.4117647,12,5,10,6,0.6315789,0.2631579,0.5882353,0.3529412,0.2,19,17
003,2602,003_2602,47,75,44,70,0.3852459,0.6147541,0.3606557,0.5737705,39,69,44,66,0.3196721,0.5655738,0.3606557,0.5409836,0.0670391061452514,122,122
003,2603,003_2603,472,516,441,582,0.4710579,0.5149701,0.3948075,0.5210385,425,480,454,571,0.4241517,0.4790419,0.4064458,0.5111907,0.13471502590673576,1002,1117
003,2604,003_2604,419,307,368,410,0.5616622,0.4115281,0.4375743,0.4875149,376,294,371,379,0.5040215,0.3941019,0.4411415,0.450654,0.1415168100078186,746,841
003,2605,003_2605,396,467,391,540,0.4536082,0.534937,0.3941532,0.5443549,346,453,400,499,0.3963345,0.5189003,0.4032258,0.5030242,0.11728395061728394,873,992
003,2606,003_2606,531,298,519,333,0.6247059,0.3505882,0.5747508,0.3687708,470,282,518,296,0.5529412,0.3317647,0.5736434,0.3277962,0.26459438968915844,850,903
003,2607,003_2607,494,187,633,287,0.715942,0.2710145,0.6621339,0.3002092,452,168,607,255,0.6550725,0.2434783,0.6349372,0.2667364,0.22459499263622976,690,956
003,2609,003_2609,NA,NA,1,5,NA,NA,0.1428571,0.7142857,NA,NA,0,6,NA,NA,0.0,0.8571429,0.0,NA,7
003,2611,003_2611,553,483,610,592,0.5182756,0.4526711,0.4692308,0.4553846,467,470,588,564,0.4376757,0.4404874,0.4523077,0.4338461,0.15413333333333334,1067,1300
003,2613,003_2613,484,426,457,494,0.5182013,0.4561028,0.4415459,0.4772947,405,432,459,459,0.4336188,0.4625268,0.4434783,0.4434783,0.13372859025032938,934,1035
003,2614,003_2614,489,388,373,483,0.5512965,0.4374295,0.4072053,0.5272925,408,380,385,456,0.4599774,0.4284104,0.4203057,0.4978166,0.19142176330420968,887,916
003,2615,003_2615,417,524,406,565,0.4366492,0.5486911,0.3888889,0.5411878,366,499,413,537,0.3832461,0.5225131,0.3955939,0.5143678,0.09395484340859432,955,1044
003,2616,003_2616,NA,NA,357,179,NA,NA,0.6187175,0.3102253,NA,NA,339,159,NA,NA,0.5875217,0.2755633,0.29097387173396677,NA,577
003,2617,003_2617,NA,NA,386,267,NA,NA,0.5553957,0.3841726,NA,NA,380,247,NA,NA,0.5467626,0.3553957,0.14716636197440586,NA,695
003,2621,003_2621,558,502,546,547,0.5161887,0.4643848,0.455,0.4558333,462,490,534,538,0.4273821,0.453284,0.445,0.4483333,0.22164651698330454,1081,1200
003,2622,003_2622,314,363,334,419,0.4544139,0.5253256,0.4103194,0.514742,280,332,339,402,0.4052098,0.4804631,0.4164619,0.4938575,0.14182475158084915,691,814
003,2623,003_2623,0,1,0,3,0.0,1.0,0.0,1.0,0,1,0,3,0.0,1.0,0.0,1.0,0.0,1,3
003,2624,003_2624,264,370,236,406,0.4125,0.578125,0.3475699,0.5979381,237,354,233,394,0.3703125,0.553125,0.3431517,0.5802651,0.13093858632676708,640,679
003,2625,003_2625,0,3,0,4,0.0,1.0,0.0,1.0,0,3,0,4,0.0,1.0,0.0,1.0,0.6,3,4
003,2631,003_2631,7,15,5,14,0.3181818,0.6818182,0.2631579,0.73684210000000006,7,14,5,13,0.3181818,0.6363636,0.2631579,0.6842105,0.12,22,19
003,2632,003_2632,7,26,5,25,0.2121212,0.7878788,0.1515152,0.7575758,9,21,5,24,0.2727273,0.6363636,0.1515152,0.7272727,0.0,33,33
003,2633,003_2633,242,458,222,602,0.3389356,0.6414566,0.2511312,0.6809955,212,440,245,564,0.2969188,0.6162465,0.2771493,0.6380091,0.10493273542600896,714,884
003,2634,003_2634,NA,NA,250,366,NA,NA,0.3698225,0.5414201,NA,NA,248,384,NA,NA,0.3668639,0.5680473,0.08755274261603375,NA,676
003,2635,003_2635,688,884,491,625,0.4329767,0.5563247,0.4168082,0.5305603,594,857,475,617,0.37382,0.5393329,0.4032258,0.5237691,0.14539682539682539,1589,1178
003,2641,003_2641,8,1,8,3,0.8888889,0.1111111,0.7272727,0.2727273,7,1,5,2,0.7777778,0.1111111,0.4545455,0.1818182,0.05,9,11
003,2642,003_2642,16,47,17,37,0.2539683,0.7460318,0.2881356,0.6271186,13,41,18,35,0.2063492,0.6507937,0.3050847,0.5932204,0.16049382716049382,63,59
003,2643,003_2643,427,673,505,783,0.3839928,0.6052158,0.3735207,0.579142,392,642,500,759,0.352518,0.5773382,0.3698225,0.5613905,0.06142941523922032,1112,1352
003,2644,003_2644,296,513,307,649,0.3614164,0.6263736,0.3076152,0.6503006,265,487,322,603,0.3235653,0.5946276,0.3226453,0.6042084,0.07349491790461297,819,998
003,2645,003_2645,44,68,38,74,0.3893805,0.6017699,0.3275862,0.637931,37,67,42,69,0.3274336,0.5929204,0.362069,0.5948276,0.08666666666666667,113,116
003,2650,003_2650,NA,NA,317,489,NA,NA,0.3711944,0.5725995,NA,NA,317,447,NA,NA,0.3711944,0.5234192,0.08304195804195805,NA,854
003,2651,003_2651,198,304,195,312,0.388998,0.5972495,0.3658537,0.5853658,193,278,189,302,0.3791749,0.546169,0.3545966,0.5666041,0.08181818181818182,509,533
003,2652,003_2652,648,500,630,598,0.5547945,0.4280822,0.4733283,0.4492863,534,503,627,552,0.4571918,0.4306507,0.4710744,0.4147258,0.1534834992142483,1168,1331
003,2653,003_2653,298,602,371,766,0.3235613,0.6536373,0.3056013,0.630972,275,571,385,731,0.2985885,0.6199783,0.3171335,0.6021417,0.08498023715415019,921,1214
003,2654,003_2654,596,800,296,377,0.4197183,0.5633803,0.4116829,0.5243394,561,737,284,368,0.3950704,0.5190141,0.394993,0.511822,0.07127882599580712,1420,719
003,2655,003_2655,341,472,300,518,0.413835,0.5728155,0.3480279,0.6009281,294,466,299,506,0.3567961,0.565534,0.3468677,0.587007,0.0834072759538598,824,862
003,2660,003_2660,223,335,257,350,0.3939929,0.5918728,0.3947773,0.5376344,186,318,263,330,0.3286219,0.5618374,0.4039938,0.5069125,0.11612903225806452,566,651
003,2661,003_2661,596,614,562,710,0.4849471,0.4995932,0.4144543,0.5235988,521,607,538,665,0.4239219,0.4938975,0.3967552,0.490413,0.14366925064599484,1229,1356
003,2662,003_2662,101,108,93,117,0.4809524,0.5142857,0.4043478,0.5086957,90,105,100,102,0.4285714,0.5,0.4347826,0.4434783,0.14245014245014245,210,230
003,2663,003_2663,239,523,226,558,0.3075933,0.6731017,0.2706587,0.6682635,212,499,236,542,0.2728443,0.6422136,0.2826347,0.6491018,0.10486891385767791,777,835
003,2664,003_2664,4,7,6,5,0.3333333,0.5833333,0.5454546,0.4545455,5,6,5,6,0.4166667,0.5,0.4545455,0.5454546,0.0,12,11
003,2665,003_2665,30,70,33,110,0.2970297,0.6930693,0.2244898,0.7482993,29,68,32,102,0.2871287,0.6732673,0.2176871,0.6938776,0.09782608695652174,101,147
003,2666,003_2666,699,549,887,639,0.5521327,0.4336493,0.5471931,0.3942011,610,546,853,656,0.4818325,0.4312796,0.5262184,0.4046885,0.1457169459962756,1266,1621
003,2671,003_2671,404,764,475,858,0.3409283,0.6447257,0.334507,0.6042253,350,733,486,819,0.2953587,0.6185654,0.3422535,0.5767606,0.1273610361575823,1185,1420
003,2672,003_2672,490,497,461,691,0.4875622,0.4945274,0.3720742,0.5577078,423,474,474,643,0.4208955,0.4716418,0.3825666,0.5189669,0.16317016317016317,1005,1239
003,2673,003_2673,28,56,38,72,0.3255814,0.6511628,0.3275862,0.6206896,21,58,38,69,0.244186,0.6744186,0.3275862,0.5948276,0.07894736842105263,86,116
003,2674,003_2674,709,425,680,463,0.6117343,0.3666954,0.5519481,0.3758117,624,371,665,435,0.5383952,0.3201035,0.5397727,0.3530844,0.199207135777998,1159,1232
003,2675,003_2675,6,14,4,17,0.3,0.7,0.1818182,0.7727273,4,15,5,16,0.2,0.75,0.2272727,0.7272727,0.038461538461538464,20,22
003,2676,003_2676,14,21,8,18,0.4,0.6,0.2857143,0.6428571,16,17,7,18,0.4571429,0.4857143,0.25,0.6428571,0.05263157894736842,35,28
003,2681,003_2681,3,0,2,0,1.0,0.0,1.0,0.0,3,0,2,0,1.0,0.0,1.0,0.0,0.0,3,2
003,2682,003_2682,338,398,357,449,0.4500666,0.52996,0.4204947,0.5288575,292,384,359,414,0.3888149,0.5113183,0.4228504,0.4876325,0.1282952548330404,751,849
003,2683,003_2683,1,1,0,3,0.5,0.5,0.0,1.0,1,1,1,2,0.5,0.5,0.3333333,0.6666667,0.0,2,3
003,2684,003_2684,8,14,8,13,0.3478261,0.6086956,0.3636364,0.5909091,10,12,8,12,0.4347826,0.5217391,0.3636364,0.5454546,0.125,23,22
003,2685,003_2685,0,1,0,2,0.0,1.0,0.0,1.0,0,1,0,2,0.0,1.0,0.0,1.0,0.5,1,2
003,2691,003_2691,8,7,9,21,0.4705882,0.4117647,0.3,0.7,5,9,10,15,0.2941177,0.5294118,0.3333333,0.5,0.07692307692307693,17,30
003,2692,003_2692,324,412,406,541,0.4297082,0.5464191,0.4055944,0.5404595,295,385,417,504,0.3912467,0.5106101,0.4165834,0.5034965,0.13530326594090203,754,1001
003,2693,003_2693,45,60,32,58,0.4205607,0.5607477,0.3333333,0.6041667,44,54,39,50,0.4112149,0.5046729,0.40625,0.5208333,0.12598425196850394,107,96
003,2694,003_2694,1,0,1,0,1.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1,1
003,2695,003_2695,382,515,360,567,0.4188597,0.564693,0.3680982,0.5797546,328,505,371,512,0.3596491,0.553728,0.3793456,0.5235174,0.12440570522979398,912,978
003,2696,003_2696,9,7,20,19,0.5625,0.4375,0.5,0.475,10,6,21,15,0.625,0.375,0.525,0.375,0.18,16,40
003,2700,003_2700,395,318,397,362,0.5470914,0.4404432,0.4987437,0.4547739,350,310,403,316,0.4847645,0.4293629,0.5062814,0.3969849,0.13259668508287292,722,796
003,2701,003_2701,528,530,478,605,0.4888889,0.4907407,0.4092466,0.5179794,464,507,486,540,0.4296296,0.4694445,0.4160959,0.4623288,0.12264150943396226,1080,1168
003,2702,003_2702,371,265,356,311,0.5751938,0.4108527,0.5042493,0.4405099,320,263,341,307,0.496124,0.4077519,0.4830028,0.4348442,0.15142276422764228,645,706
003,2703,003_2703,0,4,0,3,0.0,1.0,0.0,0.75,0,4,0,4,0.0,1.0,0.0,1.0,0.0,4,4
003,2704,003_2704,13,18,8,23,0.3714286,0.5142857,0.25,0.71875,10,16,9,18,0.2857143,0.4571429,0.28125,0.5625,0.12,35,32
003,2705,003_2705,458,343,402,403,0.5578563,0.4177832,0.467986,0.4691502,394,344,398,379,0.4799026,0.4190012,0.4633295,0.4412107,0.16136724960254373,821,859
003,2709,003_2709,296,281,278,304,0.5068493,0.4811644,0.4491115,0.4911147,256,281,282,271,0.4383562,0.4811644,0.4555735,0.4378029,0.06896551724137931,584,619
003,2710,003_2710,286,257,309,289,0.52,0.4672727,0.4753846,0.4446154,250,220,304,256,0.4545455,0.4,0.4676923,0.3938462,0.1419939577039275,550,650
003,2711,003_2711,436,373,420,451,0.5291262,0.4526699,0.4535637,0.487041,389,363,414,405,0.4720874,0.440534,0.4470842,0.437365,0.11755233494363929,824,926
003,2712,003_2712,0,1,0,2,0.0,1.0,0.0,1.0,0,1,0,2,0.0,1.0,0.0,1.0,0.0,1,2
003,2713,003_2713,NA,NA,407,186,NA,NA,0.6399371,0.2924528,NA,NA,390,181,NA,NA,0.6132075,0.2845912,0.23107971745711403,NA,636
003,2714,003_2714,890,360,453,150,0.6974922,0.2821317,0.6979969,0.2311248,770,356,419,159,0.6034483,0.2789969,0.6456086,0.2449923,0.23595505617977527,1276,649
003,2715,003_2715,0,1,0,1,0.0,1.0,0.0,1.0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1,1
003,2716,003_2716,606,247,751,321,0.700578,0.2855491,0.6524761,0.2788879,518,236,716,286,0.5988439,0.2728324,0.6220677,0.2484796,0.21244855967078188,865,1151
003,2722,003_2722,186,54,189,77,0.768595,0.2231405,0.6342282,0.2583893,151,57,168,86,0.6239669,0.2355372,0.5637584,0.2885906,0.13383458646616542,242,298
003,2724,003_2724,NA,NA,556,275,NA,NA,0.6205357,0.3069196,NA,NA,521,265,NA,NA,0.5814732,0.2957589,0.13113061435209086,NA,896
003,2725,003_2725,85,358,71,386,0.1914414,0.8063063,0.1463917,0.7958763,73,339,67,385,0.1644144,0.7635135,0.1381443,0.7938144,0.1826086956521739,444,485
003,2726,003_2726,95,352,71,374,0.2083333,0.7719298,0.149789,0.7890295,88,317,75,351,0.1929825,0.6951754,0.1582278,0.7405064,0.06278713629402756,456,474
003,2727,003_2727,192,610,168,729,0.2321644,0.7376058,0.1744548,0.7570093,167,558,181,693,0.2019347,0.6747279,0.1879543,0.7196262,0.08860759493670886,827,963
003,2729,003_2729,251,74,301,86,0.7675841,0.2262997,0.7166666,0.2047619,216,74,286,96,0.6605505,0.2262997,0.6809524,0.2285714,0.3023598820058997,327,420
003,2730,003_2730,780,298,839,316,0.7116788,0.2718978,0.6722757,0.2532051,675,307,783,335,0.6158759,0.2801095,0.6274039,0.2684295,0.23880597014925373,1096,1248
003,2731,003_2731,497,742,529,895,0.3960159,0.591235,0.3533734,0.5978624,422,702,519,840,0.336255,0.5593625,0.3466934,0.5611222,0.1743295019157088,1255,1497
003,2732,003_2732,457,501,402,514,0.4691992,0.5143737,0.4097859,0.5239552,386,461,381,468,0.3963039,0.4733059,0.3883792,0.4770642,0.2501751927119832,974,981
003,2733,003_2733,406,205,422,216,0.6548387,0.3306452,0.6071942,0.3107914,349,197,397,224,0.5629032,0.3177419,0.571223,0.3223022,0.2620967741935484,620,695
003,2734,003_2734,591,258,551,294,0.6912281,0.3017544,0.6088398,0.3248619,501,244,550,272,0.5859649,0.2853801,0.6077348,0.3005525,0.4032951289398281,855,905
003,2735,003_2735,482,183,493,184,0.7057101,0.2679356,0.6856745,0.255911,399,172,457,177,0.5841874,0.2518302,0.635605,0.2461752,0.2597402597402597,683,719
003,2736,003_2736,NA,NA,268,164,NA,NA,0.589011,0.3604396,NA,NA,247,151,NA,NA,0.5428572,0.3318681,0.2450229709035222,NA,455
003,2737,003_2737,NA,NA,620,165,NA,NA,0.7442977,0.1980792,NA,NA,599,160,NA,NA,0.7190877,0.1920768,0.18706404565630944,NA,833
003,2738,003_2738,NA,NA,424,262,NA,NA,0.5800273,0.3584131,NA,NA,415,237,NA,NA,0.5677155,0.3242134,0.21866422689844464,NA,731
003,2740,003_2740,696,187,606,251,0.7690608,0.2066298,0.672586,0.2785794,590,185,549,211,0.6519337,0.2044199,0.609323,0.2341842,0.17963576158940397,905,901
003,2742,003_2742,427,182,396,187,0.6931818,0.2954545,0.6325879,0.2987221,364,184,372,178,0.5909091,0.2987013,0.5942492,0.2843451,0.3312945973496432,616,626
003,2743,003_2743,613,373,625,353,0.6093439,0.3707753,0.5969437,0.3371538,530,350,600,321,0.526839,0.3479125,0.5730659,0.3065903,0.36097256857855364,1006,1047
